TargetName,HUGOSymbol,TargetGroup,AnalyteType,Codeclass,Pooling,CorrelationToNegatives,GlobalOutliers
CAT,CAT,All Probes;positive regulation of cell division;cellular respiration;neutral lipid metabolic process;antibiotic metabolic process;response to activity;peroxisome organization;cellular detoxification;positive regulation of phosphatidylinositol 3-kinase signaling;kidney epithelium development;protein homotetramerization;response to cadmium ion;osteoblast differentiation;negative regulation of NF-kappaB transcription factor activity,RNA,Endogenous,01,0.845546512,0
CATIP,CATIP,All Probes;protein polymerization,RNA,Endogenous,01,0.958069214,0
CATSPER1,CATSPER1,All Probes;cilium-dependent cell motility;cell-cell recognition;response to progesterone,RNA,Endogenous,01,0.939828582,0
CATSPER2,CATSPER2,All Probes,RNA,Endogenous,01,0.883458701,0
CATSPER3,CATSPER3,All Probes;cilium-dependent cell motility;cell-cell recognition;response to progesterone,RNA,Endogenous,01,0.952932265,0
CATSPER4,CATSPER4,All Probes;cilium-dependent cell motility;cell-cell recognition;response to progesterone,RNA,Endogenous,01,0.954236211,0
CATSPERB,CATSPERB,All Probes;cell-cell recognition;response to progesterone,RNA,Endogenous,01,0.907170656,0
CATSPERD,CATSPERD,All Probes;cilium-dependent cell motility;cell-cell recognition;response to progesterone,RNA,Endogenous,01,0.934788901,0
CATSPERE,CATSPERE,All Probes,RNA,Endogenous,01,0.967787179,0
CATSPERG,CATSPERG,All Probes;cell-cell recognition;response to progesterone,RNA,Endogenous,01,0.963936739,0
CATSPERZ,CATSPERZ,All Probes,RNA,Endogenous,01,0.93961181,0
CAV1,CAV1,All Probes;sterol transport;regulation of response to endoplasmic reticulum stress;positive regulation of peptidyl-serine phosphorylation;negative regulation of protein binding;negative regulation of cellular response to transforming growth factor beta stimulus;response to progesterone;receptor internalization;body fluid secretion;regulation of protein tyrosine kinase activity;lymphocyte costimulation;regulation of cell junction assembly;positive regulation of ubiquitin-dependent protein catabolic process;striated muscle tissue development;response to dsRNA;multicellular organismal signaling;negative regulation of response to cytokine stimulus;regulation of oxidoreductase activity;neutral lipid metabolic process;positive regulation of cold-induced thermogenesis;regulation of fatty acid metabolic process;regulation of striated muscle contraction;regulation of coagulation;negative regulation of protein modification by small protein conjugation or removal;regulation of potassium ion transport;regulation of smooth muscle contraction;response to transforming growth factor beta;negative regulation of MAP kinase activity;tissue remodeling;maintenance of location in cell;sterol homeostasis;beta-catenin destruction complex disassembly;positive regulation of protein binding;regulation of calcium ion transport into cytosol;regulation of toll-like receptor signaling pathway;response to estrogen;negative regulation of transporter activity,RNA,Endogenous,01,0.900935158,0
CAV2,CAV2,All Probes;modification of morphology or physiology of other organism involved in symbiotic interaction;muscle cell development;endoplasmic reticulum organization;positive regulation of endothelial cell proliferation;organelle fusion;regulation of response to drug;insulin receptor signaling pathway;negative regulation of cellular response to transforming growth factor beta stimulus;vesicle docking,RNA,Endogenous,01,0.946153736,0
CAV3,CAV3,All Probes;action potential;negative regulation of muscle organ development;receptor internalization;regulation of cell size;muscle cell development;regulation of sodium ion transport;positive regulation of muscle cell differentiation;positive regulation of ubiquitin-dependent protein catabolic process;regulation of calcium ion import;detection of mechanical stimulus;regulation of oxidoreductase activity;regulation of p38MAPK cascade;plasma membrane organization;neutral lipid metabolic process;cytoplasmic microtubule organization;regulation of striated muscle contraction;regulation of myotube differentiation;regulation of potassium ion transport;negative regulation of MAP kinase activity;syncytium formation;regulation of calcium ion transmembrane transporter activity;sterol homeostasis;regulation of organ growth;positive regulation of endocytosis;regulation of morphogenesis of a branching structure;regulation of microtubule polymerization or depolymerization;regulation of muscle adaptation;negative regulation of transporter activity,RNA,Endogenous,01,0.933967145,0
CAVIN1,CAVIN1,"All Probes;DNA-templated transcription, termination;ncRNA transcription",RNA,Endogenous,01,0.791272539,0
CAVIN2,CAVIN2,All Probes;plasma membrane organization,RNA,Endogenous,01,0.883656692,0
CAVIN3,CAVIN3,All Probes;cortical cytoskeleton organization,RNA,Endogenous,01,0.905585864,0
CAVIN4,CAVIN4,All Probes,RNA,Endogenous,01,0.959818287,0
CBARP,CBARP,All Probes;regulation of calcium ion transmembrane transporter activity;negative regulation of transporter activity,RNA,Endogenous,01,0.952592392,0
CBFA2T2,CBFA2T2,All Probes;regulation of Notch signaling pathway;columnar/cuboidal epithelial cell differentiation,RNA,Endogenous,01,0.861725985,0
CBFA2T3,CBFA2T3,All Probes;regulation of carbohydrate catabolic process;myeloid leukocyte differentiation;positive regulation of ubiquitin-dependent protein catabolic process,RNA,Endogenous,01,0.8856301,0
CBFB,CBFB,All Probes;regulation of alpha-beta T cell activation;regulation of intracellular steroid hormone receptor signaling pathway;regulation of hematopoietic progenitor cell differentiation;regulation of antigen receptor-mediated signaling pathway;regulation of cell junction assembly;negative regulation of leukocyte differentiation;negative regulation of T cell activation;hemopoiesis;osteoblast differentiation;regulation of epidermis development;positive regulation of lymphocyte differentiation,RNA,Endogenous,01,0.793902945,0
CBL,CBL,All Probes;fibroblast growth factor receptor signaling pathway;transforming growth factor beta receptor signaling pathway;negative regulation of signaling receptor activity;lysosome localization;male gonad development;protein monoubiquitination;response to activity;regulation of ERBB signaling pathway;positive regulation of phosphatidylinositol 3-kinase signaling;positive regulation of endocytosis;ERBB signaling pathway;regulation of protein tyrosine kinase activity;entry into host cell;regulation of receptor-mediated endocytosis;neuron death,RNA,Endogenous,01,0.936082273,0
CBLB,CBLB,All Probes;regulation of protein tyrosine kinase activity;regulation of ERBB signaling pathway;negative regulation of signaling receptor activity;protein import into nucleus,RNA,Endogenous,01,0.87280477,0
CBLC,CBLC,All Probes;regulation of ERBB signaling pathway;negative regulation of signaling receptor activity;negative regulation of MAP kinase activity;regulation of protein tyrosine kinase activity,RNA,Endogenous,01,0.907510238,0
CBLIF,CBLIF,All Probes;water-soluble vitamin metabolic process;tetrapyrrole metabolic process;vitamin transport,RNA,Endogenous,01,0.938565602,0
CBLL1,CBLL1,All Probes;entry into host cell;positive regulation of endocytosis;RNA methylation,RNA,Endogenous,01,0.961414888,0
CBLL2,CBLL2,All Probes,RNA,Endogenous,01,0.930149887,0
CBLN1,CBLN1,All Probes;regulation of postsynapse organization;positive regulation of synapse assembly;central nervous system neuron differentiation;negative regulation of synaptic transmission;heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,RNA,Endogenous,01,0.941837841,0
CBLN2,CBLN2,All Probes;positive regulation of synapse assembly,RNA,Endogenous,01,0.939481244,0
CBLN3,CBLN3,All Probes,RNA,Endogenous,01,0.940208631,0
CBLN4,CBLN4,All Probes,RNA,Endogenous,01,0.944725703,0
CBR1,CBR1,All Probes;icosanoid metabolic process;unsaturated fatty acid metabolic process;long-chain fatty acid metabolic process,RNA,Endogenous,01,0.94351759,0
CBR3,CBR3,All Probes;cellular ketone metabolic process;xenobiotic metabolic process,RNA,Endogenous,01,0.919756245,0
CBS,CBS,All Probes,RNA,Endogenous,01,0.960609289,0
CBWD2,CBWD2,All Probes,RNA,Endogenous,01,0.945242329,0
CBX1,CBX1,All Probes,RNA,Endogenous,01,0.899136523,0
CBX2,CBX2,All Probes,RNA,Endogenous,01,0.892703627,0
CBX3,CBX3,All Probes;response to antineoplastic agent;cellular response to ketone;regulation of G0 to G1 transition,RNA,Endogenous,01,0.896683854,0
CBX4,CBX4,All Probes;protein sumoylation,RNA,Endogenous,01,0.939128164,0
CBX5,CBX5,All Probes;regulation of G0 to G1 transition,RNA,Endogenous,01,0.887106309,0
CBX6,CBX6,All Probes,RNA,Endogenous,01,0.902624485,0
CBX7,CBX7,All Probes,RNA,Endogenous,01,0.881282376,0
CBX8,CBX8,All Probes;positive regulation of response to DNA damage stimulus;cellular response to hydrogen peroxide,RNA,Endogenous,01,0.907377437,0
CBY1,CBY1,All Probes;protein homotetramerization;muscle cell differentiation;fat cell differentiation,RNA,Endogenous,01,0.954109443,0
CBY2,CBY2,All Probes,RNA,Endogenous,01,0.950991102,0
CBY3,CBY3,All Probes,RNA,Endogenous,01,0.802920639,0
CC2D1A,CC2D1A,All Probes,RNA,Endogenous,01,0.984574983,0
CC2D1B,CC2D1B,All Probes,RNA,Endogenous,01,0.952989641,0
CC2D2A,CC2D2A,All Probes;eye development;tube closure;microtubule bundle formation;smoothened signaling pathway;motile cilium assembly;protein localization to cilium;specification of symmetry;ciliary basal body-plasma membrane docking,RNA,Endogenous,01,0.964311098,0
CC2D2B,CC2D2B,All Probes,RNA,Endogenous,01,0.939468194,0
CCAR1,CCAR1,All Probes,RNA,Endogenous,01,0.957998375,0
CCAR2,CCAR2,"All Probes;regulation of cellular response to heat;negative regulation of cellular protein catabolic process;negative regulation of intrinsic apoptotic signaling pathway;regulation of protein deacetylation;positive regulation of response to DNA damage stimulus;regulation of DNA-templated transcription, elongation",RNA,Endogenous,01,0.938782118,0
CCBE1,CCBE1,All Probes;regulation of protein maturation;lung development;blood vessel morphogenesis;positive regulation of endothelial cell migration,RNA,Endogenous,01,0.884811838,0
CCDC102A,CCDC102A,All Probes,RNA,Endogenous,01,0.914473223,0
CCDC102B,CCDC102B,All Probes,RNA,Endogenous,01,0.960502312,0
CCDC103,CCDC103,All Probes;axonemal dynein complex assembly;specification of symmetry;cilium movement,RNA,Endogenous,01,0.974748117,0
CCDC105,CCDC105,All Probes,RNA,Endogenous,01,0.935418365,0
CCDC106,CCDC106,All Probes,RNA,Endogenous,01,0.976519455,0
CCDC107,CCDC107,All Probes,RNA,Endogenous,01,0.853188823,0
CCDC110,CCDC110,All Probes,RNA,Endogenous,01,0.912296009,0
CCDC112,CCDC112,All Probes,RNA,Endogenous,01,0.916649105,0
CCDC113,CCDC113,All Probes,RNA,Endogenous,01,0.953202968,0
CCDC114,CCDC114,All Probes;axonemal dynein complex assembly;cilium movement,RNA,Endogenous,01,0.947567263,0
CCDC115,CCDC115,All Probes;cellular transition metal ion homeostasis;regulation of pH;iron ion homeostasis;cellular protein catabolic process,RNA,Endogenous,01,0.95752536,0
CCDC116,CCDC116,All Probes,RNA,Endogenous,01,0.936438133,0
CCDC117,CCDC117,All Probes,RNA,Endogenous,01,0.945776673,0
CCDC12,CCDC12,All Probes,RNA,Endogenous,01,0.944899071,0
CCDC120,CCDC120,All Probes;microtubule anchoring,RNA,Endogenous,01,0.950801895,0
CCDC121,CCDC121,All Probes,RNA,Endogenous,01,0.920361869,0
CCDC122,CCDC122,All Probes,RNA,Endogenous,01,0.941045292,0
CCDC124,CCDC124,All Probes,RNA,Endogenous,01,0.957431308,0
CCDC125,CCDC125,All Probes;negative regulation of small GTPase mediated signal transduction;activation of GTPase activity,RNA,Endogenous,01,0.954411443,0
CCDC126,CCDC126,All Probes,RNA,Endogenous,01,0.958324734,0
CCDC127,CCDC127,All Probes,RNA,Endogenous,01,0.94083062,0
CCDC13,CCDC13,All Probes;cytoplasmic microtubule organization,RNA,Endogenous,01,0.843347106,0
CCDC130,CCDC130,All Probes,RNA,Endogenous,01,0.954739163,0
CCDC134,CCDC134,All Probes,RNA,Endogenous,01,0.930846746,0
CCDC136,CCDC136,All Probes;cellular component assembly involved in morphogenesis;fertilization,RNA,Endogenous,01,0.929527077,0
CCDC137,CCDC137,All Probes,RNA,Endogenous,01,0.917519545,0
CCDC138,CCDC138,All Probes,RNA,Endogenous,01,0.952728281,0
CCDC14,CCDC14,All Probes;neural nucleus development,RNA,Endogenous,01,0.954952849,0
CCDC140,CCDC140,All Probes,RNA,Endogenous,01,0.942778269,0
CCDC141,CCDC141,All Probes,RNA,Endogenous,01,0.937555963,0
CCDC142,CCDC142,All Probes,RNA,Endogenous,01,0.962558727,0
CCDC144NL,CCDC144NL,All Probes,RNA,Endogenous,01,0.802169271,0
CCDC146,CCDC146,All Probes,RNA,Endogenous,01,0.963111221,0
CCDC148,CCDC148,All Probes,RNA,Endogenous,01,0.933259489,0
CCDC149,CCDC149,All Probes,RNA,Endogenous,01,0.942996606,0
CCDC15,CCDC15,All Probes,RNA,Endogenous,01,0.950215245,0
CCDC150,CCDC150,All Probes,RNA,Endogenous,01,0.947509692,0
CCDC151,CCDC151,All Probes;regulation of cilium assembly;axonemal dynein complex assembly;specification of symmetry;cilium movement,RNA,Endogenous,01,0.863936357,0
CCDC152,CCDC152,All Probes,RNA,Endogenous,01,0.939921248,0
CCDC153,CCDC153,All Probes,RNA,Endogenous,01,0.968824715,0
CCDC154,CCDC154,All Probes;odontogenesis of dentin-containing tooth;biomineral tissue development,RNA,Endogenous,01,0.945242826,0
