"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"EHD3"	"anticorrelated"	"KEGG"	"path:hsa05012"	"Parkinson disease - Homo sapiens (human)"	"248/17829"	2.60586319218241	1.39099220371305	0.0205380515343341	1	1.87338446989598	"PPIF_HUMAN;CX6A1_HUMAN;AA2AR_HUMAN;COX7C_HUMAN;NDUS1_HUMAN;NRAM2_HUMAN;NDUAD_HUMAN;AT5G3_HUMAN;PSD13_HUMAN;P53_HUMAN;UBA1_HUMAN;VDAC3_HUMAN;KCC2B_HUMAN;KCC2D_HUMAN;ADT4_HUMAN;CASP9_HUMAN;S39AD_HUMAN"	"16/614"
"EHD3"	"anticorrelated"	"KEGG"	"path:hsa05417"	"Lipid and atherosclerosis - Homo sapiens (human)"	"211/17829"	2.11726384364821	1.18346514106231	0.0367969077685622	1	1.78903777575374	"TLR6_HUMAN;TCAM1_HUMAN;CP2A6_HUMAN;HS71A_HUMAN;HS71A_HUMAN;ICAM1_HUMAN;P85A_HUMAN;CCL2_HUMAN;P53_HUMAN;KCC2B_HUMAN;KCC2D_HUMAN;CASP6_HUMAN;CASP9_HUMAN;TR10A_HUMAN"	"13/614"
"EHD3"	"anticorrelated"	"KEGG"	"path:hsa04940"	"Type I diabetes mellitus - Homo sapiens (human)"	"37/17829"	0.651465798045603	0.207527062650738	0.0433058505701569	1	3.13918478739326	"DQA2_HUMAN;IL1A_HUMAN;IL2_HUMAN;INS_HUMAN;CD80_HUMAN"	"4/614"
"NPHS1"	"correlated"	"GO"	"0070062"	"extracellular exosome "	"1936/17829"	16.1490683229814	10.8587133322116	2.40182389411407e-05	0.0895640130115137	1.48719906575638	"PDXK_HUMAN;SOGA1_HUMAN;UROK_HUMAN;PACN3_HUMAN;PGS1_HUMAN;RAB1B_HUMAN;RAB5C_HUMAN;TAGL2_HUMAN;TPP1_HUMAN;RL40_HUMAN;S12A1_HUMAN;TOR3A_HUMAN;SH3L1_HUMAN;FBLN4_HUMAN;LGMN_HUMAN;HS71A_HUMAN;ITB1_HUMAN;ITB5_HUMAN;HS90A_HUMAN;HEMO_HUMAN;FETUA_HUMAN;FIBB_HUMAN;KLK3_HUMAN;LRC57_HUMAN;DHPR_HUMAN;CRYAB_HUMAN;CATZ_HUMAN;ITA3_HUMAN;ERAP1_HUMAN;CXCR4_HUMAN;EPN3_HUMAN;GANAB_HUMAN;DPP4_HUMAN;DDAH2_HUMAN;ENDD1_HUMAN;NPHN_HUMAN;K1C24_HUMAN;MPCP_HUMAN;PGRP1_HUMAN;PLOD2_HUMAN;LYPA2_HUMAN;S4A4_HUMAN;S10AA_HUMAN;NEBL_HUMAN;RHG23_HUMAN;RS9_HUMAN;SCNBA_HUMAN;S22AC_HUMAN;STX3_HUMAN;RRAS2_HUMAN;TPM4_HUMAN;SAT2_HUMAN;CRK_HUMAN;OSTP_HUMAN;WWP1_HUMAN;SARG_HUMAN;TENX_HUMAN;OSBL1_HUMAN;WASL_HUMAN;TAOK1_HUMAN;TCPG_HUMAN;PPGB_HUMAN;MON2_HUMAN;TXD17_HUMAN;VPS50_HUMAN;STABP_HUMAN;RET5_HUMAN;PKHA7_HUMAN;UBB_HUMAN;RB3GP_HUMAN;PZP_HUMAN;BGAL_HUMAN;ASSY_HUMAN;CAMP_HUMAN;HSP74_HUMAN;IBP2_HUMAN;ICAM3_HUMAN;NAAA_HUMAN;NDRG2_HUMAN;GSTO1_HUMAN;FLNA_HUMAN;GBG12_HUMAN;CPNS1_HUMAN;CRYM_HUMAN;AATM_HUMAN;ALBU_HUMAN;COASY_HUMAN;CO4B_HUMAN;CHSTE_HUMAN;CO5_HUMAN;CLIC1_HUMAN;GDS1_HUMAN;A1AG2_HUMAN;BHMT2_HUMAN;CSCL1_HUMAN;AGRIN_HUMAN;CATL1_HUMAN;CATB_HUMAN;DYHC1_HUMAN;F168B_HUMAN;B4GT1_HUMAN;ARF6_HUMAN;CLM8_HUMAN;CRLD2_HUMAN;CREB5_HUMAN"	"105/644"
"NPHS1"	"correlated"	"GO"	"0043202"	"lysosomal lumen "	"90/17829"	1.5527950310559	0.504795557799091	0.00214282090340054	1	3.07608695652174	"PGS1_HUMAN;TPP1_HUMAN;LGMN_HUMAN;HS90A_HUMAN;PPGB_HUMAN;BGAL_HUMAN;IDS_HUMAN;NAAA_HUMAN;AGRIN_HUMAN;CATL1_HUMAN;CATL2_HUMAN"	"11/644"
"NPHS1"	"correlated"	"GO"	"0005764"	"lysosome "	"262/17829"	3.1055900621118	1.46951595714847	0.00224863691588096	1	2.1133421838699	"SYT11_HUMAN;TPP1_HUMAN;TMM25_HUMAN;LGMN_HUMAN;AP3M1_HUMAN;CATZ_HUMAN;CXCR4_HUMAN;AP5M1_HUMAN;ARSK_HUMAN;PPGB_HUMAN;OCAD2_HUMAN;ASSY_HUMAN;BACE1_HUMAN;IDS_HUMAN;NAAA_HUMAN;NBR1_HUMAN;MYP0_HUMAN;GGA3_HUMAN;CATL1_HUMAN;CATB_HUMAN;CATL2_HUMAN"	"21/644"
"NPHS1"	"correlated"	"GO"	"0008234"	"cysteine-type peptidase activity "	"25/17829"	0.77639751552795	0.140220988277525	0.003157159329199	1	5.53695652173913	"CATZ_HUMAN;CASP6_HUMAN;OTU7B_HUMAN;CATL1_HUMAN;CATB_HUMAN;CATL2_HUMAN"	"6/644"
"NPHS1"	"correlated"	"GO"	"0031396"	"regulation of protein ubiquitination "	"17/17829"	0.62111801242236	0.0953502720287173	0.00500700463321655	1	6.51406649616368	"HS71A_HUMAN;HS90A_HUMAN;DAXX_HUMAN;FBX2_HUMAN;UBX2A_HUMAN"	"5/644"
"NPHS1"	"correlated"	"GO"	"0006811"	"ion transport "	"96/17829"	1.39751552795031	0.538448594985698	0.00957526025948632	1	2.59544836956522	"S12A1_HUMAN;KCNN3_HUMAN;LASP1_HUMAN;P2RX1_HUMAN;VGLU1_HUMAN;NCLX_HUMAN;NAC3_HUMAN;CLD15_HUMAN;EAA5_HUMAN;GHC2_HUMAN"	"10/644"
"NPHS1"	"correlated"	"GO"	"0007155"	"cell adhesion "	"407/17829"	3.88198757763975	2.28279768915811	0.00998053584630797	1	1.7005394722786	"SIGL8_HUMAN;S1PR1_HUMAN;ITB1_HUMAN;KIRR2_HUMAN;FIBB_HUMAN;CCL11_HUMAN;DPP4_HUMAN;EPHA2_HUMAN;NPHN_HUMAN;CNTP2_HUMAN;TENR_HUMAN;TNR12_HUMAN;OSTP_HUMAN;TENX_HUMAN;CADH6_HUMAN;EPHA8_HUMAN;ICAM3_HUMAN;CD151_HUMAN;CLD15_HUMAN;HES5_HUMAN;CUZD1_HUMAN;B4GT1_HUMAN;AJAP1_HUMAN;ARF6_HUMAN;CCN6_HUMAN;CLM8_HUMAN"	"26/644"
"NPHS1"	"correlated"	"GO"	"0004197"	"cysteine-type endopeptidase activity "	"67/17829"	1.08695652173913	0.375792248583768	0.012830197939556	1	2.89243997404283	"LGMN_HUMAN;CATZ_HUMAN;CASP6_HUMAN;UBP16_HUMAN;UBP42_HUMAN;CATL1_HUMAN;CATB_HUMAN;CATL2_HUMAN"	"8/644"
"NPHS1"	"correlated"	"GO"	"0033628"	"regulation of cell adhesion mediated by integrin "	"13/17829"	0.46583850931677	0.0729149139043132	0.015767762334904	1	6.38879598662207	"UROK_HUMAN;EPHA2_HUMAN;CRK_HUMAN;EPHA8_HUMAN"	"4/644"
"NPHS1"	"correlated"	"GO"	"0036021"	"endolysosome lumen "	"4/17829"	0.31055900621118	0.0224353581244041	0.0158268361462606	1	13.8423913043478	"LGMN_HUMAN;CATL1_HUMAN;CATB_HUMAN"	"3/644"
"NPHS1"	"correlated"	"GO"	"0001725"	"stress fiber "	"59/17829"	0.93167701863354	0.33092153233496	0.0229410127466416	1	2.81540162122329	"PDLI4_HUMAN;PDLI7_HUMAN;MYLK_HUMAN;MYL9_HUMAN;NEBL_HUMAN;TPM4_HUMAN;TLRN1_HUMAN"	"7/644"
"NPHS1"	"correlated"	"GO"	"0051603"	"proteolysis involved in cellular protein catabolic process "	"29/17829"	0.62111801242236	0.162656346401929	0.0248546717931507	1	3.81859070464768	"LGMN_HUMAN;CATZ_HUMAN;CATL1_HUMAN;CATB_HUMAN;CATL2_HUMAN"	"5/644"
"NPHS1"	"correlated"	"GO"	"0042470"	"melanosome "	"97/17829"	1.24223602484472	0.544057434516798	0.026832815824105	1	2.28328103989243	"RAB5C_HUMAN;TPP1_HUMAN;ITB1_HUMAN;HS90A_HUMAN;GANAB_HUMAN;NP1L1_HUMAN;STX3_HUMAN;RPN1_HUMAN;CATB_HUMAN"	"9/644"
"NPHS1"	"correlated"	"GO"	"0042462"	"eye photoreceptor cell development "	"17/17829"	0.46583850931677	0.0953502720287173	0.0290367796393177	1	4.88554987212276	"RORB_HUMAN;FSCN2_HUMAN;PRDM1_HUMAN;DZAN1_HUMAN"	"4/644"
"NPHS1"	"correlated"	"GO"	"0072562"	"blood microparticle "	"101/17829"	1.24223602484472	0.566492792641203	0.0325621598988275	1	2.1928540680155	"HS71A_HUMAN;HEMO_HUMAN;FETUA_HUMAN;FIBB_HUMAN;PZP_HUMAN;ALBU_HUMAN;CO4B_HUMAN;CLIC1_HUMAN;A1AG2_HUMAN"	"9/644"
"NPHS1"	"correlated"	"GO"	"1904813"	"ficolin-1-rich granule lumen "	"118/17829"	1.39751552795031	0.66184306466992	0.0416784893034177	1	2.11155121591747	"PSD11_HUMAN;HAP28_HUMAN;HS71A_HUMAN;HS90A_HUMAN;IMDH1_HUMAN;CATZ_HUMAN;GMFG_HUMAN;BGAL_HUMAN;CATB_HUMAN;CRLD2_HUMAN"	"10/644"
"NPHS1"	"correlated"	"GO"	"1903078"	"positive regulation of protein localization to plasma membrane "	"52/17829"	0.77639751552795	0.291659655617253	0.0440641402496656	1	2.6619983277592	"ITB1_HUMAN;EPHB2_HUMAN;ITA3_HUMAN;EPHA2_HUMAN;STX3_HUMAN;ARF6_HUMAN"	"6/644"
"NPHS1"	"correlated"	"GO"	"0050767"	"regulation of neurogenesis "	"36/17829"	0.62111801242236	0.201918223119637	0.046165139488465	1	3.07608695652174	"PER2_HUMAN;ASCL1_HUMAN;BMAL1_HUMAN;S10AA_HUMAN;HES5_HUMAN"	"5/644"
"NPHS1"	"correlated"	"GO"	"0009410"	"response to xenobiotic stimulus "	"226/17829"	2.17391304347826	1.26759773402883	0.0464182601455647	1	1.71498653328203	"PDX1_HUMAN;HCDH_HUMAN;EMX1_HUMAN;ITA3_HUMAN;CDK4_HUMAN;KS6B1_HUMAN;SMTL1_HUMAN;PMS2_HUMAN;SCNBA_HUMAN;S22AC_HUMAN;XRCC5_HUMAN;ASSY_HUMAN;IBP2_HUMAN;HNF1B_HUMAN;ABCG8_HUMAN"	"15/644"
"NPHS1"	"correlated"	"GO"	"0046697"	"decidualization "	"21/17829"	0.46583850931677	0.117785630153121	0.0466715556075166	1	3.95496894409938	"EPOR_HUMAN;OSTP_HUMAN;GHRL_HUMAN;CATB_HUMAN"	"4/644"
"NPHS1"	"correlated"	"GO"	"0005730"	"nucleolus "	"775/17829"	5.90062111801242	4.34685063660329	0.0473330389428389	1	1.35744740532959	"PER2_HUMAN;ODPAT_HUMAN;SAS10_HUMAN;ETV6_HUMAN;KAT6A_HUMAN;DAXX_HUMAN;GRWD1_HUMAN;ERI1_HUMAN;EXOS3_HUMAN;EMX1_HUMAN;APC11_HUMAN;CDK4_HUMAN;FANCG_HUMAN;DGCR8_HUMAN;GCFC2_HUMAN;DHX9_HUMAN;CASP6_HUMAN;NOL6_HUMAN;MTG16_HUMAN;PYM1_HUMAN;PPR26_HUMAN;RS9_HUMAN;NWD1_HUMAN;PANK1_HUMAN;SENP5_HUMAN;RPAP2_HUMAN;SSRP1_HUMAN;RRN3_HUMAN;RL19_HUMAN;UTP11_HUMAN;THAP2_HUMAN;ZFP91_HUMAN;XRCC5_HUMAN;DHX33_HUMAN;FLNA_HUMAN;DDX24_HUMAN;CUTC_HUMAN;EME1_HUMAN;ANM2_HUMAN"	"39/644"
"NPHS1"	"correlated"	"GO"	"0030018"	"Z disc "	"124/17829"	1.39751552795031	0.695496101856526	0.0479032734696943	1	2.0093793828892	"PDLI4_HUMAN;PDLI7_HUMAN;PARVA_HUMAN;KCNA5_HUMAN;IGFN1_HUMAN;CRYAB_HUMAN;MYL9_HUMAN;NEBL_HUMAN;AKAP4_HUMAN;FLNA_HUMAN"	"10/644"
"NPHS1"	"anticorrelated"	"GO"	"0001750"	"photoreceptor outer segment "	"62/17829"	1.40405616224649	0.347748050928263	0.000633964861330853	1	4.03756730914398	"GUC2D_HUMAN;OPN3_HUMAN;RECO_HUMAN;RGR_HUMAN;RPGR_HUMAN;RB27A_HUMAN;R9BP_HUMAN;ARRS_HUMAN;CIB2_HUMAN;CF410_HUMAN"	"10/641"
"NPHS1"	"anticorrelated"	"GO"	"0070508"	"cholesterol import "	"6/17829"	0.46801872074883	0.0336530371866061	0.00278778545172559	1	13.9071762870515	"APOA1_HUMAN;LDLR_HUMAN;STAR5_HUMAN;CD36_HUMAN"	"4/641"
"NPHS1"	"anticorrelated"	"GO"	"0000287"	"magnesium ion binding "	"210/17829"	2.49609984399376	1.17785630153121	0.00490111869398881	1	2.1191887675507	"PLK1_HUMAN;LRRK2_HUMAN;ENOB_HUMAN;RAP2A_HUMAN;MRCKG_HUMAN;PLS1_HUMAN;PRDC1_HUMAN;XXLT1_HUMAN;TOP2A_HUMAN;PLS3_HUMAN;AT11B_HUMAN;5NT1A_HUMAN;DYRK2_HUMAN;CIB2_HUMAN;ABL1_HUMAN;BRSK2_HUMAN;CDK2_HUMAN"	"17/641"
"NPHS1"	"anticorrelated"	"GO"	"0051260"	"protein homooligomerization "	"111/17829"	1.40405616224649	0.622581187952213	0.0208558978256996	1	2.25521777627862	"PEG10_HUMAN;ROM1_HUMAN;KCNA1_HUMAN;KCNA6_HUMAN;KCNS3_HUMAN;ATLA2_HUMAN;KCND1_HUMAN;KCTD4_HUMAN;KCD12_HUMAN;BLM_HUMAN"	"10/641"
"NPHS1"	"anticorrelated"	"GO"	"0005882"	"intermediate filament "	"93/17829"	1.24804992199688	0.521622076392394	0.0213302402000261	1	2.39263247949273	"K2C4_HUMAN;KRT38_HUMAN;KR133_HUMAN;PERI_HUMAN;K1C26_HUMAN;KRA81_HUMAN;KR192_HUMAN;KR271_HUMAN;K1C40_HUMAN"	"9/641"
"NPHS1"	"anticorrelated"	"GO"	"0008301"	"DNA binding, bending "	"15/17829"	0.46801872074883	0.0841325929665152	0.02159350132435	1	5.56287051482059	"LEF1_HUMAN;FOXC1_HUMAN;FOXI1_HUMAN;TOP2A_HUMAN"	"4/641"
"NPHS1"	"anticorrelated"	"GO"	"0006446"	"regulation of translational initiation "	"29/17829"	0.62402496099844	0.162656346401929	0.0244953195616712	1	3.8364624240142	"IMPCT_HUMAN;IF4B_HUMAN;HSPB1_HUMAN;GLE1_HUMAN;ALKB1_HUMAN"	"5/641"
"NPHS1"	"anticorrelated"	"GO"	"0034260"	"negative regulation of GTPase activity "	"31/17829"	0.62402496099844	0.173874025464131	0.0297367457860227	1	3.58894871923909	"PLXB3_HUMAN;LRRK2_HUMAN;BIG1_HUMAN;NKG2D_HUMAN;CPEB2_HUMAN"	"5/641"
"NPHS1"	"anticorrelated"	"GO"	"0005080"	"protein kinase C binding "	"47/17829"	0.78003120124805	0.263615457961748	0.030823817648534	1	2.95897367809606	"KPCB_HUMAN;LDB3_HUMAN;PLEK_HUMAN;TOP2A_HUMAN;HSPB1_HUMAN;ABL1_HUMAN"	"6/641"
"NPHS1"	"anticorrelated"	"GO"	"0006813"	"potassium ion transport "	"65/17829"	0.93603744149766	0.364574569521566	0.0329885887073995	1	2.56747869914797	"KCNA1_HUMAN;KCNA6_HUMAN;KCNN4_HUMAN;KCNS3_HUMAN;FXYD3_HUMAN;KCMB1_HUMAN;CDK2_HUMAN"	"7/641"
"NPHS1"	"anticorrelated"	"GO"	"2001028"	"positive regulation of endothelial cell chemotaxis "	"7/17829"	0.31201248049922	0.0392618767177071	0.0352070464924086	1	7.94695787831513	"P2RX4_HUMAN;FGF2_HUMAN;HSPB1_HUMAN"	"3/641"
"NPHS1"	"anticorrelated"	"GO"	"0006069"	"ethanol oxidation "	"7/17829"	0.31201248049922	0.0392618767177071	0.0352070464924086	1	7.94695787831513	"ADH7_HUMAN;ADH6_HUMAN;ACS2L_HUMAN"	"3/641"
"NPHS1"	"anticorrelated"	"GO"	"0050909"	"sensory perception of taste "	"19/17829"	0.46801872074883	0.106567951090919	0.0368956057993147	1	4.39173988012152	"LEF1_HUMAN;SCNNG_HUMAN;SCNNA_HUMAN;CD36_HUMAN"	"4/641"
"NPHS1"	"anticorrelated"	"GO"	"0030301"	"cholesterol transport "	"20/17829"	0.46801872074883	0.11217679062202	0.0413933052095129	1	4.17215288611544	"APOA1_HUMAN;LDLR_HUMAN;OSBL5_HUMAN;CD36_HUMAN"	"4/641"
"NPHS1"	"anticorrelated"	"GO"	"0000977"	"RNA polymerase II transcription regulatory region sequence-specific DNA binding "	"309/17829"	2.80811232449298	1.73313141511021	0.0429685921503078	1	1.620253548006	"LEF1_HUMAN;PEG3_HUMAN;NKX26_HUMAN;PURB_HUMAN;SALL2_HUMAN;HEN1_HUMAN;FOXC1_HUMAN;IKZF5_HUMAN;FER3L_HUMAN;CRERF_HUMAN;PHX2A_HUMAN;TWST1_HUMAN;ZN563_HUMAN;ZNF3_HUMAN;ZN785_HUMAN;ZNF20_HUMAN;ZN878_HUMAN;RBAK_HUMAN;AP2E_HUMAN"	"19/641"
"NPHS1"	"anticorrelated"	"GO"	"0006898"	"receptor-mediated endocytosis "	"70/17829"	0.93603744149766	0.392618767177071	0.0438212159101038	1	2.38408736349454	"RABEK_HUMAN;TM108_HUMAN;MARCO_HUMAN;LDLR_HUMAN;WASF1_HUMAN;CD36_HUMAN;CLC9A_HUMAN"	"7/641"
"NPHS1"	"anticorrelated"	"GO"	"0035082"	"axoneme assembly "	"21/17829"	0.46801872074883	0.117785630153121	0.0461530965092744	1	3.97347893915757	"HOATZ_HUMAN;C2D2A_HUMAN;CF206_HUMAN;CCD40_HUMAN"	"4/641"
"NPHS1"	"anticorrelated"	"GO"	"0031526"	"brush border membrane "	"53/17829"	0.78003120124805	0.297268495148354	0.0461835210599312	1	2.62399552585877	"LIMA1_HUMAN;NHRF3_HUMAN;BAT1_HUMAN;PEX19_HUMAN;XCT_HUMAN;CD36_HUMAN"	"6/641"
"NPHS1"	"anticorrelated"	"GO"	"0008236"	"serine-type peptidase activity "	"53/17829"	0.78003120124805	0.297268495148354	0.0461835210599312	1	2.62399552585877	"TMPS7_HUMAN;KLK10_HUMAN;KLK15_HUMAN;PRSS8_HUMAN;TRYG1_HUMAN;ENDOU_HUMAN"	"6/641"
"NPHS1"	"correlated"	"KEGG"	"path:hsa04510"	"Focal adhesion - Homo sapiens (human)"	"190/17829"	2.48447204968944	1.06567951090919	0.00264973702449059	0.789621633298197	2.33135011441648	"PAK4_HUMAN;MYL9_HUMAN;CO9A3_HUMAN;CRK_HUMAN;FLNA_HUMAN;VGFR3_HUMAN;ITA3_HUMAN;ITB1_HUMAN;ITB5_HUMAN;MYL5_HUMAN;MYLK_HUMAN;PARVA_HUMAN;OSTP_HUMAN;TENR_HUMAN;TENX_HUMAN;VAV_HUMAN;MYL10_HUMAN"	"16/644"
"NPHS1"	"correlated"	"KEGG"	"path:hsa00510"	"N-Glycan biosynthesis - Homo sapiens (human)"	"48/17829"	0.93167701863354	0.269224297492849	0.00978863168269731	1	3.46059782608696	"MA1B1_HUMAN;GANAB_HUMAN;B4GT1_HUMAN;RPN1_HUMAN;SIAT1_HUMAN;PORED_HUMAN;ALG9_HUMAN"	"6/644"
"NPHS1"	"correlated"	"KEGG"	"path:hsa04612"	"Antigen processing and presentation - Homo sapiens (human)"	"59/17829"	0.93167701863354	0.33092153233496	0.0229410127466416	1	2.81540162122329	"CATB_HUMAN;CATL1_HUMAN;HS71A_HUMAN;HS71A_HUMAN;HSP74_HUMAN;HS90A_HUMAN;LGMN_HUMAN"	"6/644"
"NPHS1"	"correlated"	"KEGG"	"path:hsa04142"	"Lysosome - Homo sapiens (human)"	"125/17829"	1.5527950310559	0.701104941387627	0.0262730985809418	1	2.21478260869565	"TPP1_HUMAN;CATB_HUMAN;CATL1_HUMAN;CATL2_HUMAN;CATZ_HUMAN;GGA3_HUMAN;AP3M1_HUMAN;BGAL_HUMAN;IDS_HUMAN;PPGB_HUMAN;LGMN_HUMAN"	"10/644"
"NPHS1"	"correlated"	"KEGG"	"path:hsa04512"	"ECM-receptor interaction - Homo sapiens (human)"	"84/17829"	1.08695652173913	0.471142520612485	0.0354530576855905	1	2.3070652173913	"CO9A3_HUMAN;ITA3_HUMAN;ITB1_HUMAN;ITB5_HUMAN;AGRIN_HUMAN;OSTP_HUMAN;TENR_HUMAN;TENX_HUMAN"	"7/644"
"NPHS1"	"correlated"	"KEGG"	"path:hsa04371"	"Apelin signaling pathway - Homo sapiens (human)"	"138/17829"	1.5527950310559	0.77401985529194	0.0358855637626742	1	2.00614366729679	"GNB5_HUMAN;RRAS2_HUMAN;SMAD4_HUMAN;MYLK_HUMAN;GBG12_HUMAN;KS6B1_HUMAN;NAC3_HUMAN;OSTP_HUMAN;CALM1_HUMAN;CALM1_HUMAN;CALM1_HUMAN"	"10/644"
"NPHS1"	"correlated"	"KEGG"	"path:hsa01212"	"Fatty acid metabolism - Homo sapiens (human)"	"50/17829"	0.77639751552795	0.280441976555051	0.0386569393217972	1	2.76847826086957	"ECHM_HUMAN;ACSL1_HUMAN;HCDH_HUMAN;ACACA_HUMAN;ELOV4_HUMAN;FADS2_HUMAN"	"5/644"
"NPHS1"	"correlated"	"KEGG"	"path:hsa00770"	"Pantothenate and CoA biosynthesis - Homo sapiens (human)"	"20/17829"	0.46583850931677	0.11217679062202	0.0418628536374156	1	4.15271739130435	"GADL1_HUMAN;PANK1_HUMAN;COASY_HUMAN;VNN2_HUMAN"	"3/644"
